index,month,day,hour,dni,temp,wind,step_weight,azimuth,zenith,Absorbed power (kW),Field efficiency (%),Max flux (kW/m^2),Average flux (kW/m^2),Peak concentration ratio (-),Average concentration ratio (-),Shadowing and cosine efficiency (%),Blocking efficiency (%),Reflection and attenuation efficiency (%),Intercept efficiency (%),Absorption efficiency (%),Field efficiency w/o receiver (%)
189,5.0,2.0,16.236362595637274,533.59361993268,22.542857142857144,9.942857142857143,7.0,270.5613100098328,62.9098408051181,3642.0299814866476,37.343899024372284,71.62620235876001,0.8560374350684627,134.23361840007874,1.6042872386226494,72.63993305602898,99.80651366199548,88.17160000000001,62.12315769138988,94.03793740511077,39.711525002400485
190,5.0,2.0,17.236362595637274,395.77028404630664,20.528571428571425,8.757142857142856,7.0,278.79206011933536,75.16185503123651,2155.9411824751896,29.80440782919634,39.18425789142338,0.4688514245876457,99.00757957572851,1.1846554516275616,56.34444395350256,99.7364194786459,88.1704,63.92867702244763,94.09295309653916,31.67549412400425
193,5.0,9.0,6.227328505702189,468.38910977647583,19.142857142857142,7.000000000000002,7.0,79.595074830409,74.17457009961046,2635.9145484729524,30.79011491072878,48.15524352854909,0.5666163588965467,102.81033978678472,1.2097129225889705,57.97488751657668,99.7571362486054,88.1976,64.13800785148108,94.11420713511062,32.715692824704355
194,5.0,9.0,7.227328505702189,669.2834526678781,21.71428571428571,6.628571428571429,7.0,87.63665583777045,61.94567972977437,4599.009202448682,37.59594127266108,91.96088030731852,1.0775491573487455,137.40199304307725,1.6100041814173809,73.05743648109062,99.80940193048616,88.1436,62.26249096340349,93.94805735379492,40.01779529200923
195,5.0,9.0,8.22732850570219,753.9245481096683,23.857142857142854,6.628571428571429,7.0,96.5353507783608,49.649381591859544,5512.3038793235355,40.002951750053754,118.52498551845385,1.4064942989971223,157.2106728924455,1.865563739134979,79.67572728623337,99.90276937303244,88.2438,60.63726491072846,93.92142410852917,42.591934832492626
196,5.0,9.0,9.22732850570219,824.3940886006616,26.0,6.0285714285714285,7.0,107.8633322894482,37.616985442343044,6182.278691216747,41.0299021642299,140.19386271088868,1.7277962807755232,170.05685102480024,2.0958377851887677,84.33100700923245,99.95465335893907,88.2094,58.67681984906328,94.04349086691795,43.628646476226415
197,5.0,9.0,10.22732850570219,855.2214644986269,27.71428571428571,6.0285714285714285,7.0,125.26463341275166,26.568729005873998,6429.408030544016,41.13193753675096,150.90935532391345,1.9468550182311437,176.45646372122334,2.276433764875729,87.40949736434627,99.9587448459392,88.23140000000001,56.75559838993141,94.0086623674474,43.753348362707705
198,5.0,9.0,11.22732850570219,835.7125326779312,29.428571428571427,5.885714285714286,7.0,157.0993898047503,18.670714759553,6277.391332949125,41.09689965410869,149.06682154429228,1.978441163439935,178.3709298538664,2.3673704606299006,88.77984319585897,99.96716046754435,88.3082,55.77463320918178,94.01552478400565,43.712886513717876
199,5.0,9.0,12.22732850570219,848.6510000971933,30.57142857142857,5.371428571428571,7.0,202.9025006979669,18.659198756068413,6345.951682276701,40.9123480506464,149.32452377083388,2.0103210493576484,175.95516149009688,2.368843080521218,88.71539853641308,99.96643069867243,88.17580000000001,55.66138982735501,93.99348597936547,43.5267908455145
200,5.0,9.0,13.22732850570219,799.6709500527853,31.285714285714285,7.214285714285716,7.0,234.78223453982736,26.54281425592802,6004.543013492963,41.0823626848882,138.64025034022043,1.8083995375166744,173.37162282945124,2.261429575999108,87.02784113224634,99.96059202554723,88.307,56.896282181706134,93.99166925509124,43.70851481889487
201,5.0,9.0,14.22732850570219,736.5162772439598,31.142857142857142,6.257142857142857,7.0,252.20772983972375,37.58254786382184,5525.186748546293,41.04416112427577,123.3905655400758,1.5326721469625448,167.53270681511978,2.080975253795878,84.0390363605527,99.96012795302349,88.28240000000001,58.82430264076367,94.08331214313785,43.62533608705378
202,5.0,9.0,15.22732850570219,724.597689457897,31.0,7.2142857142857135,7.0,263.5491781713556,49.60635201046935,5298.97671928897,40.01122408883188,109.98604073991993,1.3474307111194286,151.78911324186703,1.859557007596174,79.58568195509422,99.9054861118981,88.241,60.7055999709611,93.94169285791698,42.59155106917994
203,5.0,9.0,16.22732850570219,678.8275512016008,30.0,7.885714285714286,7.0,272.4582979023941,61.891913403042814,4654.698605243116,37.51620294425606,89.5623499197124,1.0868744514390083,131.93682218875324,1.6011053904855785,72.69849345464421,99.81134639338694,88.31,62.30551578450571,93.96739150227064,39.92470403240843
204,5.0,9.0,17.22732850570219,509.9624320290449,28.0,7.814285714285714,7.0,280.5099581392133,74.10682605863093,2840.7766944326336,30.477945236688505,50.61884634861788,0.6155105663945579,99.25995165411496,1.2069723723482078,57.60860035816613,99.74060928450828,88.1296,63.982434784587205,94.0684053683065,32.39976814463693
207,5.0,17.0,6.226478942538506,518.381266354056,18.57142857142857,7.885714285714286,7.0,77.85710612837465,73.12666817185908,2962.4031382282374,31.266670178081938,53.123521860862034,0.6359832488225649,102.47963286655212,1.2268638743364355,58.85911872864682,99.73566803895609,88.22240000000001,64.16514754083455,94.08909923058394,33.23091668829434
208,5.0,17.0,7.226478942538506,671.4206513573785,21.0,8.1,7.0,85.70489599341127,60.948979105772935,4629.8831313960045,37.727854209221995,90.82552704896499,1.072306642080237,135.27365723015436,1.5970712844658663,72.90350259944269,99.82276013689626,88.242,62.521456401500366,93.96794038393097,40.14970856557548
209,5.0,17.0,8.226478942538506,740.2298628970792,22.285714285714285,7.428571428571429,7.0,94.2995936161938,48.64633610428306,5418.548008483758,40.05005302874735,114.06440565152566,1.3721414145373463,154.09322342806516,1.8536693577412822,79.39381864681266,99.90466442329901,88.3196,60.79079371771421,94.0450045675721,42.586050383963844
210,5.0,17.0,9.226478942538506,723.6576227647673,24.57142857142857,6.185714285714285,7.0,105.16297027054561,36.51677132336577,5395.626288960095,40.79392493724428,120.12550741532645,1.505777004616356,165.99770891154495,2.080786489698631,83.81463715440682,99.95805350105886,88.2076,58.7141291995291,94.01760912985864,43.38966424991625
211,5.0,17.0,10.226478942538506,742.36925844376,26.57142857142857,6.1,7.0,122.02982965217983,25.205209571054144,5521.504592430422,40.69342366182951,130.69036041613333,1.6795901145653485,176.0449519287767,2.2624726111184867,86.6525494485484,99.96372507232314,88.21520000000001,56.65296791225539,94.00140917243147,43.29022726370361
212,5.0,17.0,11.226478942538506,821.4196845132238,28.285714285714285,5.800000000000001,7.0,154.8357180053582,16.83490660190278,6131.673265084285,40.84140465547568,147.10595654584827,1.9407220149883035,179.08744983756236,2.3626436662987715,88.31299578230357,99.97102144865589,88.3412,55.70544728224686,94.00283759446792,43.44699128303676
213,5.0,17.0,12.226478942538506,862.7358968869131,29.285714285714285,6.185714285714285,7.0,205.16856137014446,16.82535914502411,6423.120961515962,40.73380723051372,149.96980917662097,2.035997647014595,173.83049635209386,2.3599315321887806,88.28689416644352,99.9691604382846,88.19839999999999,55.6517320848531,94.02716186252772,43.32131952474384
214,5.0,17.0,13.226478942538506,855.6376647485926,30.0,7.500000000000001,7.0,238.01487941563204,25.184554146351537,6364.093675149941,40.694286788666666,147.25741519548632,1.9262737683740858,172.10253973421584,2.251272761514154,86.42251205979211,99.96329668288108,88.2754,56.781161111929556,93.97709628103958,43.30234535760707
215,5.0,17.0,14.226478942538506,832.2409640325923,30.428571428571427,7.7285714285714295,7.0,254.90068332997288,36.48943104883377,6176.989873621488,40.6082778945479,135.858440590142,1.7209901866160409,163.24411614136974,2.067898915089504,83.32398604412377,99.95808771222343,88.2796,58.73489675054906,94.03077801702516,43.18615537478101
216,5.0,17.0,15.226478942538506,771.4224898317879,30.142857142857142,7.671428571428572,7.0,265.7742877424283,48.61175537391173,5609.452445156456,39.7845954402601,116.42085548561259,1.4209897805842149,150.91711354046558,1.842038311449888,78.91295078181858,99.91798115832356,88.27239999999999,60.83219954648526,93.96466246691766,42.339954612476944
217,5.0,17.0,16.226478942538506,699.5628522226232,29.0,7.442857142857144,7.0,274.37703447718695,60.90508124195443,4782.924913551087,37.40706160092417,92.51253564721463,1.111149263500918,132.2433507629622,1.5883480090039355,72.33197901013651,99.83100569732804,88.287,62.44789409311329,93.96005101725648,39.811665911137155
218,5.0,17.0,17.226478942538506,547.3009933643874,27.428571428571427,8.328571428571427,7.0,282.23271818275504,73.07055097941806,3107.143589170278,31.061459537747986,55.09211607217475,0.6752163147065217,100.66145821061022,1.2337202433268188,58.796228468734945,99.74424146147737,88.13,63.89540479110308,94.05700856374739,33.024077644034364
221,5.0,24.0,5.733830044862316,490.31753075352424,18.71428571428571,4.714285714285715,7.0,72.71567505816893,78.30824260891615,2328.666925517734,25.98464125018205,39.66220337168677,0.4916263719033119,80.8908531390537,1.0026693745740156,48.44554718063355,99.74786009863386,88.205,64.79826693005208,94.08116299955095,27.61938779424535
222,5.0,24.0,6.733830044862316,647.2331281228054,20.857142857142858,4.857142857142858,7.0,80.3981537220885,66.340822713151,4189.505305102208,35.41512492684953,78.5081679912798,0.9325456426506048,121.29812980831187,1.4408187747671415,67.56110319242403,99.79528683646751,88.221,63.30502814616926,94.05282233466107,37.65450525326561
223,5.0,24.0,7.733830044862316,651.5969737357763,23.57142857142857,5.9714285714285715,7.0,88.2986640387012,54.09868665676975,4614.887125854027,38.74974029934635,94.25045201184051,1.128275654811854,144.6453188256507,1.7315544735316277,76.0989554230862,99.87356772396978,88.26859999999999,61.51593180348696,93.89569726316877,41.26892011967219
224,5.0,24.0,8.733830044862316,684.218928698993,25.428571428571427,6.185714285714286,7.0,97.45198694923677,41.81272299061307,5036.737876628564,40.27550890954327,111.03218153507149,1.3489684505736088,162.2758109691491,1.9715450625410245,81.42816197993439,99.94039376378252,88.2458,59.633395772009635,94.04631069770272,42.82518751745897
